,Step,county_splits,pop_deviation,cut_edges,Mean-median,Efficiency_gap,Dem_Victories,COI0_Splits,COI1_Splits,COI2_Splits,COI3_Splits,COI0_UoM,COI1_UoM,COI2_UoM,COI3_UoM,COI0_ESI,COI1_ESI,COI2_ESI,COI3_ESI
184,184.0,44.0,0.01895961982415987,15004.0,-0.018184143588374002,-0.07472949608373812,6.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
185,185.0,44.0,0.01747372955927054,15027.0,-0.017799739410121695,-0.07472949608373812,6.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
186,186.0,44.0,0.01747372955927054,15094.0,-0.017819300008681427,-0.0748709472540689,6.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
187,187.0,43.0,0.01747372955927054,14547.0,-0.01773980448370771,-0.07487094725406893,6.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
188,188.0,44.0,0.01747372955927054,15062.0,-0.011617169287990281,-0.1469659117707706,5.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
189,189.0,44.0,0.015319259499311842,15126.0,-0.011964067459299343,-0.14787442714174093,5.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
190,190.0,44.0,0.016051581012131465,15229.0,-0.011883957102896026,-0.14787442714174096,5.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
191,191.0,44.0,0.016051581012131465,15585.0,-0.011552510397134674,-0.14921419882573267,5.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
192,192.0,42.0,0.016051581012131465,15337.0,-0.01145690861126647,-0.14921419882573267,5.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
193,193.0,42.0,0.016051581012131465,15549.0,-0.021021687779194276,-0.1510135801890817,5.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
194,194.0,43.0,0.016051581012131465,15809.0,-0.021047781549627942,-0.1510135801890817,5.0,0.0,0.0,2.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9036511500968611,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.5203685295391167,-8.881784197001252e-15
195,195.0,43.0,0.017608295407854416,15583.0,-0.010946962431192586,-0.1508025205683464,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6089935831198847,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3414292038867903,-8.881784197001252e-15
196,196.0,43.0,0.017608295407854416,15356.0,-0.01136164008111551,-0.15149037980463972,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6089935831198847,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3414292038867903,-8.881784197001252e-15
197,197.0,42.0,0.017608295407854416,14955.0,-0.026032519274988786,-0.07850555683181562,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6089935831198847,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3414292038867903,-8.881784197001252e-15
198,198.0,42.0,0.017608295407854416,14833.0,-0.025877618453553797,-0.07850555683181562,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6089935831198847,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3414292038867903,-8.881784197001252e-15
199,199.0,42.0,0.017608295407854416,14720.0,-0.02580615407310377,-0.07831068590347552,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6089935831198847,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3414292038867903,-8.881784197001252e-15
200,200.0,42.0,0.016875973895034792,14834.0,-0.0022112159589180447,-0.07831068590347555,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6089935831198847,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3414292038867903,-8.881784197001252e-15
201,201.0,42.0,0.016875973895034792,14511.0,-0.012912072181786527,-0.07831068590347555,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6089935831198847,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3414292038867903,-8.881784197001252e-15
202,202.0,42.0,0.01778960518278848,14223.0,-0.013096529568564497,-0.0768723945116538,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6089935831198847,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3414292038867903,-8.881784197001252e-15
203,203.0,42.0,0.016875973895034792,14235.0,-0.013145134111428425,-0.07698916005953807,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.6089935831198847,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.3414292038867903,-8.881784197001252e-15
204,204.0,43.0,0.013118045513002956,14646.0,-0.036891205559663964,-0.15231144525853058,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
205,205.0,43.0,0.013118045513002956,15359.0,-0.0368621071475731,-0.15231144525853058,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
206,206.0,43.0,0.013955186739456334,15069.0,-0.042928690926123836,-0.15696282870712622,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
207,207.0,42.0,0.014858902648893316,15524.0,-0.0430663761082371,-0.15696282870712622,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
208,208.0,42.0,0.0147724972092763,15897.0,-0.04255094234293305,-0.15419851570499313,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
209,209.0,42.0,0.0147724972092763,16164.0,-0.03957608887922437,-0.15263671165912993,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
210,210.0,42.0,0.0147724972092763,16305.0,-0.038933745359336025,-0.06753193387669824,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
211,211.0,42.0,0.0147724972092763,16198.0,-0.03893545302734919,-0.06753193387669826,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
212,212.0,42.0,0.0147724972092763,16212.0,-0.03892443913342064,-0.06753193387669826,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
213,213.0,45.0,0.014337637045957878,15964.0,-0.03881051623150655,-0.06753193387669829,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
214,214.0,44.0,0.014337637045957878,15608.0,-0.023134936439433818,-0.06753193387669829,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
215,215.0,43.0,0.014337637045957878,15528.0,-0.023275194969356428,-0.06753193387669826,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
216,216.0,43.0,0.013309270666253727,15736.0,-0.02324925693941393,-0.06753193387669827,6.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
217,217.0,43.0,0.013309270666253727,15593.0,-0.023951477725415282,-0.15222432363114435,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.8795151911133385,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.7206918115717549,-8.881784197001252e-15
218,218.0,42.0,0.015118118967744362,15423.0,-0.024178914674500507,-0.15452109657150115,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
219,219.0,42.0,0.015118118967744362,14856.0,-0.024518594444968067,-0.15733791807182543,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
220,220.0,46.0,0.016390120357516164,15432.0,-0.02450678400116535,-0.15733791807182543,5.0,0.0,1.0,1.0,1.0,1.6017132519074586e-16,0.9514668801929809,0.9688416324417715,0.6028965749514821,2.220446049250313e-16,0.8752520861477753,0.9177610391407469,0.33533522861159404
221,221.0,36.0,0.015992088742231222,14211.0,-0.024664120809522627,-0.15733791807182543,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
222,222.0,36.0,0.015992088742231222,14445.0,-0.025230231413464588,-0.15733791807182543,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
223,223.0,36.0,0.016239973200148892,14396.0,-0.025289700779510316,-0.15733791807182543,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
224,224.0,37.0,0.016239973200148892,14369.0,-0.02529523966773073,-0.15733791807182543,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
225,225.0,38.0,0.016239973200148892,14561.0,-0.026382545180518968,-0.15733791807182543,5.0,0.0,0.0,1.0,0.0,1.6017132519074586e-16,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,2.220446049250313e-16,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
226,226.0,38.0,0.016239973200148892,14878.0,-0.02385810620258344,-0.15733791807182543,5.0,1.0,0.0,1.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
227,227.0,38.0,0.016239973200148892,14990.0,-0.023765060938846116,-0.15682436768902225,5.0,1.0,0.0,1.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
228,228.0,38.0,0.016239973200148892,15150.0,-0.025797949970953082,-0.15682436768902225,5.0,1.0,0.0,1.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
229,229.0,38.0,0.016239973200148892,15298.0,-0.025785970767451927,-0.15682436768902225,5.0,1.0,0.0,1.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
230,230.0,38.0,0.01591276571569757,15552.0,-0.025657784972335396,-0.15682436768902225,5.0,1.0,0.0,1.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
231,231.0,38.0,0.016320712709299218,15674.0,-0.025639569949580165,-0.15682436768902225,5.0,1.0,0.0,1.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
232,232.0,38.0,0.016320712709299218,15640.0,-0.027782452295331828,-0.15684934952236643,5.0,1.0,0.0,1.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
233,233.0,40.0,0.016320712709299218,16038.0,-0.027929774846944033,-0.1568493495223664,5.0,1.0,0.0,1.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
234,234.0,40.0,0.016577096062916918,16180.0,-0.02601539669365427,-0.1568493495223664,5.0,1.0,0.0,1.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
235,235.0,40.0,0.017346246123770025,16157.0,-0.023374486139412842,-0.15684934952236643,5.0,1.0,0.0,1.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.9688416324417715,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.9177610391407469,-8.881784197001252e-15
236,236.0,40.0,0.017346246123770025,16388.0,-0.022586018243134887,-0.07155045196188115,6.0,1.0,0.0,2.0,0.0,0.23842473092741484,2.5627412030519317e-15,1.3083874155409705,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,1.183570861475093,-8.881784197001252e-15
237,237.0,40.0,0.017346246123770025,16328.0,-0.022591904319029354,-0.07155045196188112,6.0,1.0,0.0,2.0,0.0,0.23842473092741484,2.5627412030519317e-15,1.3083874155409705,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,1.183570861475093,-8.881784197001252e-15
238,238.0,40.0,0.017346246123770025,15903.0,-0.029536130192934495,-0.08162376151542133,6.0,1.0,0.0,2.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
239,239.0,40.0,0.019650863341095993,15888.0,-0.02939065953053205,-0.08120718290340806,6.0,1.0,0.0,2.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
240,240.0,40.0,0.019650863341095993,15649.0,-0.02922800014690835,-0.08120718290340807,6.0,1.0,0.0,2.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
241,241.0,40.0,0.019650863341095993,15609.0,-0.02920589436801868,-0.08120718290340807,6.0,1.0,0.0,2.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
242,242.0,40.0,0.019650863341095993,15492.0,-0.029189880711933458,-0.08120718290340807,6.0,1.0,0.0,2.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
243,243.0,41.0,0.019650863341095993,15531.0,-0.029217157721617204,-0.0812071829034081,6.0,1.0,0.0,2.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
244,244.0,41.0,0.019650863341095993,15273.0,-0.020040610741496157,-0.08187277594668803,6.0,1.0,0.0,2.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
245,245.0,41.0,0.019650863341095993,15448.0,-0.0036432092875726685,0.0036746489078423755,7.0,1.0,0.0,1.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.5084799138281759,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.25038098631041006,-8.881784197001252e-15
246,246.0,38.0,0.019650863341095993,15145.0,-0.0036192919092443154,0.0036746489078423755,7.0,1.0,0.0,1.0,0.0,0.23842473092741484,2.5627412030519317e-15,0.5084799138281759,-6.406853007629851e-15,0.0813755575301478,3.552713678800501e-15,0.25038098631041006,-8.881784197001252e-15
247,247.0,39.0,0.019650863341095993,15089.0,-0.0035119179422709035,0.004583724561043928,7.0,1.0,0.0,1.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.5084799138281759,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.25038098631041006,-8.881784197001252e-15
248,248.0,39.0,0.019650863341095993,14769.0,-0.019337259571109044,-0.07877967408446977,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
249,249.0,39.0,0.019650863341095993,14723.0,-0.01933822355210274,-0.07877967408446976,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
250,250.0,39.0,0.019650863341095993,14667.0,-0.013099783193099124,-0.0767854721357068,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
251,251.0,39.0,0.018949704445843162,14277.0,-0.0127123511876171,-0.0767854721357068,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
252,252.0,39.0,0.018949704445843162,13979.0,-0.015033454965719062,-0.07678547213570681,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
253,253.0,39.0,0.018949704445843162,14606.0,-0.01626489276488058,-0.07678547213570679,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
254,254.0,39.0,0.018949704445843162,14686.0,-0.01644505150328246,-0.07714996635681375,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
255,255.0,48.0,0.018949704445843162,15492.0,-0.016262390546253502,-0.07714996635681377,6.0,1.0,1.0,2.0,1.0,0.06576324878307861,0.9751413178532806,0.5203533540743558,0.7488300715983911,0.01570313349137531,0.9337440138141642,0.2509242810626531,0.506632796291369
256,256.0,48.0,0.018949704445843162,15451.0,-0.016362927178056486,-0.07714996635681377,6.0,1.0,1.0,2.0,1.0,0.06576324878307861,0.9751413178532806,0.5203533540743558,0.7488300715983911,0.01570313349137531,0.9337440138141642,0.2509242810626531,0.506632796291369
257,257.0,48.0,0.018949704445843162,15509.0,-0.016362433922200992,-0.0771499663568138,6.0,1.0,1.0,2.0,1.0,0.06576324878307861,0.9751413178532806,0.5203533540743558,0.7488300715983911,0.01570313349137531,0.9337440138141642,0.2509242810626531,0.506632796291369
258,258.0,48.0,0.018949704445843162,14778.0,-0.015220076946615146,-0.07714996635681377,6.0,1.0,1.0,2.0,1.0,0.06576324878307861,0.9751413178532806,0.5203533540743558,0.7488300715983911,0.01570313349137531,0.9337440138141642,0.2509242810626531,0.506632796291369
259,259.0,48.0,0.017274005510319733,14706.0,-0.015320223339381489,-0.07714996635681377,6.0,1.0,1.0,2.0,1.0,0.06576324878307861,0.9751413178532806,0.5203533540743558,0.7488300715983911,0.01570313349137531,0.9337440138141642,0.2509242810626531,0.506632796291369
260,260.0,48.0,0.017274005510319733,14856.0,-0.018159956768950214,-0.07714996635681377,6.0,1.0,1.0,2.0,1.0,0.06576324878307861,0.9751413178532806,0.5203533540743558,0.7488300715983911,0.01570313349137531,0.9337440138141642,0.2509242810626531,0.506632796291369
261,261.0,48.0,0.017274005510319733,14780.0,-0.018126867118801515,-0.07700750312803609,6.0,1.0,1.0,2.0,1.0,0.06576324878307861,0.9751413178532806,0.5203533540743558,0.7488300715983911,0.01570313349137531,0.9337440138141642,0.2509242810626531,0.506632796291369
262,262.0,48.0,0.01791992158352234,15204.0,-0.017980392352591468,-0.07700750312803609,6.0,1.0,1.0,2.0,1.0,0.06576324878307861,0.9751413178532806,0.5203533540743558,0.7488300715983911,0.01570313349137531,0.9337440138141642,0.2509242810626531,0.506632796291369
263,263.0,41.0,0.01791992158352234,14988.0,-0.01810787243850398,-0.07700750312803611,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
264,264.0,41.0,0.017274005510319733,15013.0,-0.01784931382682231,-0.07700750312803609,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.5203533540743558,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.2509242810626531,-8.881784197001252e-15
265,265.0,41.0,0.014776746657126317,15133.0,-0.017954281403605943,-0.0770075031280361,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.4347367701498002,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.18724691104970237,-8.881784197001252e-15
266,266.0,41.0,0.014953806984210366,15139.0,-0.017860324401436145,-0.0759826445397707,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.4347367701498002,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.18724691104970237,-8.881784197001252e-15
267,267.0,41.0,0.017381658189186834,15825.0,-0.01812568183443225,-0.07598264453977072,6.0,2.0,0.0,2.0,0.0,0.13710289829863975,2.5627412030519317e-15,0.4347367701498002,-6.406853007629851e-15,0.0334847224422532,3.552713678800501e-15,0.18724691104970237,-8.881784197001252e-15
268,268.0,40.0,0.01612098866034841,15327.0,-0.018033573916637458,-0.07598264453977073,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.4347367701498002,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.18724691104970237,-8.881784197001252e-15
269,269.0,43.0,0.014953806984210366,15223.0,-0.01811204173895592,-0.07598264453977069,6.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.4347367701498002,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.18724691104970237,-8.881784197001252e-15
270,270.0,42.0,0.014698840113209337,14900.0,-0.014630460784117949,-0.14956384526520974,5.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.4347367701498002,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.18724691104970237,-8.881784197001252e-15
271,271.0,44.0,0.013763961586205563,15604.0,-0.014707601894063393,-0.14956384526520974,5.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.4347367701498002,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.18724691104970237,-8.881784197001252e-15
272,272.0,45.0,0.015167695859327895,15957.0,-0.026413784503786897,-0.14956384526520977,5.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.4347367701498002,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.18724691104970237,-8.881784197001252e-15
273,273.0,45.0,0.016638004815433833,15608.0,-0.026389375952446892,-0.14956384526520972,5.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.4347367701498002,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.18724691104970237,-8.881784197001252e-15
274,274.0,44.0,0.016638004815433833,14709.0,-0.010739659640345844,-0.14956384526520974,5.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.4347367701498002,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.18724691104970237,-8.881784197001252e-15
275,275.0,44.0,0.016638004815433833,14663.0,-0.010749079389843597,-0.14956384526520974,5.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.48992874210141635,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.2270118077603125,-8.881784197001252e-15
276,276.0,44.0,0.016638004815433833,14743.0,-0.007759884374726911,-0.14956384526520974,5.0,1.0,0.0,2.0,0.0,0.06576324878307861,2.5627412030519317e-15,0.48992874210141635,-6.406853007629851e-15,0.01570313349137531,3.552713678800501e-15,0.2270118077603125,-8.881784197001252e-15
